AGREEMENT_RK,TARGET,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FACT_ADDRESS_PROVINCE,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,CREDIT,WORK_TIME,PERSONAL_INCOME
59973119,0,55,1,1,1,1,0,0,1,0,13090.0,72.0,9000.0
59973194,0,53,1,2,0,1,0,0,1,1,4923.0,48.0,10500.0
59973367,1,22,1,0,0,1,0,0,1,0,8690.0,6.0,8000.0
59973701,0,23,1,1,1,1,0,0,1,0,6785.0,12.0,7000.0
59973752,0,57,1,5,1,1,1,0,1,0,40110.0,72.0,15000.0
59973988,0,50,1,1,0,1,0,0,1,0,8780.0,7.0,10000.0
59974002,0,45,1,2,1,1,0,0,1,0,17100.0,192.0,8000.0
59974159,0,60,1,0,0,0,1,0,1,1,13435.0,,5000.0
59974859,0,50,0,2,0,1,0,0,1,0,9595.0,120.0,15000.0
59974935,0,46,0,1,0,1,0,0,1,0,7514.0,108.0,15000.0
59974968,0,59,1,4,0,0,1,0,1,0,4408.0,,8000.0
59974976,0,33,0,1,1,1,0,0,1,1,4169.0,8.0,9000.0
59974979,0,27,0,0,0,1,0,0,1,1,10490.0,36.0,55000.0
59975134,1,38,0,2,0,1,0,0,1,1,10570.0,36.0,15000.0
59975226,0,62,1,0,0,0,1,0,1,1,9000.0,,4000.0
59975401,0,31,0,1,1,1,0,0,1,0,19895.0,89.0,15000.0
59975501,0,57,0,2,0,1,0,0,1,0,9899.92,312.0,18000.0
59975641,0,33,1,1,1,1,0,0,1,0,19150.0,72.0,7500.0
59975803,0,45,1,1,0,1,0,0,1,0,41125.88,36.0,20000.0
59975854,0,49,1,0,0,1,0,0,1,0,40970.0,4.0,9500.0
59975912,0,25,0,0,0,1,0,0,1,0,25520.0,24.0,21000.0
59975969,0,55,1,1,0,1,0,0,1,0,10080.0,16.0,13000.0
59975992,1,42,1,1,0,1,0,0,1,0,17451.0,36.0,10000.0
59976017,0,42,0,2,2,1,0,0,1,1,7459.6,144.0,23000.0
59976223,0,39,1,1,0,1,0,0,1,0,50177.0,240.0,18000.0
59976321,0,34,1,2,2,1,0,0,1,0,25625.0,132.0,11000.0
59976364,0,55,1,5,0,1,0,0,1,0,28016.0,72.0,6000.0
59976454,0,43,1,0,0,1,0,0,1,0,17170.0,24.0,4500.0
59976503,0,45,1,1,0,1,0,0,1,0,13700.0,24.0,7500.0
59976648,0,62,1,2,0,1,0,0,1,0,17531.0,432.0,23000.0
59976802,0,25,0,0,0,1,0,0,1,0,21062.0,9.0,18000.0
59976840,0,54,1,1,0,1,0,0,1,0,12366.0,336.0,7000.0
59976890,0,31,1,1,1,1,0,0,1,0,25632.0,36.0,30000.0
59976896,0,42,1,1,1,1,0,0,1,0,6090.0,72.0,9000.0
59977061,1,55,0,2,0,1,0,0,1,0,84000.0,252.0,40000.0
60035449,1,44,1,3,0,1,0,0,1,0,20280.0,72.0,5200.0
60035580,0,56,1,2,0,1,1,0,1,1,20000.0,360.0,45000.0
60035789,1,56,1,2,0,1,0,0,1,0,23060.0,48.0,11000.0
60035997,0,65,1,2,0,0,1,0,1,0,16880.91,,8000.0
60036099,0,42,1,0,0,1,0,0,1,0,29680.0,96.0,7000.0
60036186,0,47,1,2,1,1,0,0,1,0,10990.0,9.0,7000.0
60036487,1,50,0,4,0,1,0,0,1,0,21150.0,144.0,29000.0
60036811,0,56,1,0,0,0,1,0,1,0,20000.0,,11000.0
60036992,0,53,1,0,0,1,0,0,1,0,23625.0,204.0,6500.0
60037205,0,30,0,2,2,1,0,0,1,0,7439.0,6.0,10000.0
60037207,1,26,0,0,0,1,0,0,1,0,21180.0,24.0,12000.0
60037559,0,55,0,2,0,1,0,0,1,0,22561.0,5.0,6000.0
60037740,0,39,0,3,2,1,0,0,1,0,17500.0,13.0,18000.0
60037794,0,46,1,1,0,1,0,0,1,0,11897.0,312.0,9000.0
60038271,0,33,0,0,0,1,0,0,1,1,8960.0,7.0,10000.0
60038720,0,32,0,1,1,1,0,0,1,0,10585.0,36.0,25000.0
60038740,0,54,1,0,0,0,1,0,1,0,20000.0,,6500.0
60039083,0,60,1,0,0,0,1,0,1,0,17380.0,,5200.0
60039189,0,39,1,1,1,1,0,0,1,0,10431.0,9.0,17000.0
60039398,0,42,1,3,2,1,0,0,1,1,5080.0,39.0,10000.0
60039486,0,36,1,0,0,1,0,0,1,0,23784.0,38.0,12000.0
60039580,0,46,0,1,1,1,0,0,1,0,19360.0,284.0,20000.0
60039657,0,47,1,2,0,1,0,0,2,0,24300.0,86.0,14000.0
60039761,0,27,0,0,0,1,0,0,2,0,19650.0,24.0,6000.0
60039822,0,37,0,1,1,1,0,0,1,0,12560.01,8.0,15000.0
60040109,0,26,0,0,0,1,0,0,1,1,5772.0,36.0,9800.0
60040119,0,32,0,1,1,1,0,0,1,0,62000.0,60.0,30000.0
60040178,0,48,1,2,0,1,0,0,1,0,16400.0,16.0,7000.0
60040354,0,48,1,1,0,1,0,0,1,0,8590.0,48.0,7000.0
60040474,0,34,0,0,0,1,0,0,1,0,15240.0,18.0,10000.0
60040982,1,25,0,0,0,1,0,0,1,0,12599.0,24.0,20000.0
60041009,0,58,1,2,0,0,1,0,1,1,7448.0,,7800.0
60041507,0,37,1,1,1,1,0,0,1,0,18450.0,204.0,10000.0
60041801,0,38,1,3,3,1,0,0,1,1,9910.0,150.0,12000.0
60042352,0,57,1,2,0,1,0,0,1,0,92951.0,48.0,18000.0
60042394,0,53,1,2,0,1,0,0,1,1,11700.0,360.0,15000.0
60042552,0,35,1,0,0,1,0,0,1,0,19627.0,48.0,9500.0
60042654,0,25,1,0,0,1,0,0,1,0,18630.0,24.0,15000.0
60043044,0,46,0,1,1,1,0,0,1,0,13905.0,24.0,10000.0
60043375,0,52,1,1,0,1,0,0,1,0,15600.0,120.0,12000.0
60043904,0,33,1,1,1,1,0,0,1,0,50970.0,132.0,14000.0
60043994,0,31,0,0,0,1,0,0,1,1,11639.0,28.0,19000.0
60044030,0,56,1,0,0,1,0,0,1,0,3080.0,192.0,9000.0
60044082,0,33,1,0,0,1,0,0,1,0,15599.0,108.0,20000.0
60044131,1,46,1,0,0,1,0,0,1,1,18740.5,108.0,10000.0
60044590,1,37,1,2,2,1,0,0,1,0,13490.2,48.0,7000.0
60044649,0,64,1,0,0,0,1,0,1,0,9000.0,,5500.0
60044737,0,54,0,0,0,1,0,0,1,1,8398.0,60.0,10000.0
60044771,0,32,0,3,3,1,0,0,1,0,31200.0,6.0,10000.0
60044935,0,44,1,1,0,1,0,0,1,0,26450.0,216.0,17000.0
60044974,1,48,1,2,0,1,0,0,1,1,4099.9,50.0,5000.0
60045158,0,51,1,2,0,1,0,0,1,0,15496.0,264.0,13900.0
60045188,0,52,1,2,0,1,0,0,1,0,10714.0,96.0,8000.0
60045224,1,32,0,0,0,1,0,0,1,0,24700.0,96.0,12000.0
60045353,0,40,0,0,0,1,0,0,1,0,23100.0,48.0,23000.0
60045383,0,54,1,2,0,1,0,0,1,0,9416.0,372.0,18000.0
60045476,0,24,1,0,0,1,0,1,1,0,20059.0,24.0,23000.0
60045483,0,46,1,2,0,1,0,0,1,0,6550.0,60.0,8000.0
60045495,0,30,1,1,1,1,0,0,1,1,24550.0,48.0,20000.0
60045619,0,38,1,2,2,1,0,0,1,1,18200.0,6.0,12000.0
60045661,0,45,1,1,1,1,0,0,1,0,18361.0,24.0,23000.0
60045701,0,23,1,0,0,1,0,0,1,0,5297.0,24.0,6000.0
60045935,0,56,1,0,0,1,0,0,1,0,20699.1,336.0,11000.0
60046035,0,32,0,1,1,1,0,0,1,0,16840.0,12.0,8500.0
60046311,0,49,0,1,1,1,0,0,1,0,10260.0,96.0,17000.0
60046341,0,45,0,1,1,1,0,0,1,0,4950.0,36.0,4500.0
60046535,0,55,1,2,0,1,0,0,1,0,9800.0,360.0,6000.0
60047028,0,51,1,2,0,1,0,0,1,0,13700.0,7.0,8000.0
60047117,0,35,0,2,2,1,0,0,1,0,22905.0,132.0,14000.0
60047226,1,51,1,3,0,1,0,0,1,0,26960.0,372.0,12500.0
60047260,0,52,0,2,0,1,0,0,1,0,7800.0,24.0,15000.0
60047350,0,25,0,0,0,1,0,0,1,1,13999.0,36.0,27000.0
60047638,0,27,1,0,0,1,0,0,1,0,7876.0,60.0,15000.0
60047783,0,27,1,1,1,1,0,0,1,0,16743.0,14.0,16000.0
60047856,0,31,1,1,1,1,0,0,1,0,12393.0,72.0,8000.0
60048041,0,53,1,2,1,1,0,0,1,0,17091.9,324.0,4300.0
60048043,0,59,1,2,0,1,0,0,1,0,21300.0,180.0,10000.0
60048087,0,37,1,1,1,1,0,0,1,0,5661.0,168.0,8000.0
60048317,0,42,0,1,1,1,0,0,1,0,9590.0,180.0,12000.0
60048649,0,26,0,1,1,1,0,0,1,0,4703.0,39.0,13000.0
60049069,1,34,1,1,1,1,0,0,1,1,3553.0,168.0,5300.0
60049106,0,48,1,0,0,1,0,0,1,1,8190.0,288.0,6000.0
60049146,0,26,0,0,0,1,0,0,1,0,19800.0,18.0,7000.0
60049362,0,22,0,0,0,1,0,0,1,0,17098.2,18.0,14000.0
60049502,0,54,1,0,0,1,0,0,1,1,8100.0,12.0,6500.0
60049582,0,57,0,0,0,1,0,0,1,0,5210.0,120.0,7000.0
60049600,0,34,0,2,2,1,0,0,1,0,9053.0,6.0,15000.0
60049627,0,53,1,0,0,1,0,0,1,0,24300.0,396.0,7000.0
60049952,0,49,1,2,0,1,0,0,1,1,4741.0,180.0,12000.0
60050002,0,51,1,3,0,1,0,0,1,1,7547.2,60.0,7000.0
60050202,0,52,1,0,0,1,0,0,1,1,14800.0,372.0,5000.0
60050237,0,51,0,2,0,1,0,0,1,0,27450.0,168.0,20000.0
60050469,0,45,0,2,2,1,0,0,1,0,12810.0,28.0,18000.0
60050619,1,28,1,0,0,1,0,0,1,0,13227.7,72.0,8500.0
60050670,0,32,0,2,2,1,0,0,1,1,19600.0,132.0,40000.0
60050682,0,34,0,1,1,1,0,0,1,0,6556.0,12.0,15000.0
60050890,0,50,1,3,1,1,0,0,1,0,3063.0,204.0,5000.0
60050977,0,25,0,0,0,1,0,0,1,1,5550.0,9.0,8000.0
60050998,0,52,0,0,0,1,0,0,1,0,17950.0,348.0,14000.0
60051183,0,26,0,1,1,1,0,0,1,0,25749.0,60.0,18000.0
60051250,0,50,1,0,0,1,0,0,1,0,18630.0,24.0,12000.0
60051298,1,36,0,1,1,1,0,0,1,0,18425.0,12.0,15000.0
60051509,0,40,1,2,2,1,0,0,1,0,8010.0,36.0,8000.0
60051864,0,37,0,2,2,1,0,0,1,0,15844.0,96.0,27000.0
60051963,1,49,1,0,0,1,0,0,1,1,21750.0,60.0,30000.0
60052044,0,32,1,2,2,1,0,0,1,0,12189.0,6.0,9000.0
60052064,0,24,0,0,0,1,0,0,1,0,9774.0,13.0,15000.0
60052295,0,60,1,0,0,0,1,0,1,0,15790.0,,6300.0
60052345,0,34,1,1,1,1,0,0,1,1,20939.0,6.0,14000.0
60052472,0,60,1,3,0,1,0,0,1,1,21390.0,480.0,15000.0
60052509,0,28,1,0,0,1,0,0,1,0,20499.0,36.0,10000.0
60052594,0,31,1,2,0,1,0,0,1,0,12340.0,12.0,15000.0
60052795,0,43,1,1,0,1,0,0,1,0,11800.0,192.0,5000.0
60052843,0,54,1,2,0,1,1,0,1,0,22900.0,305.0,14000.0
60053095,0,28,0,0,0,1,0,0,1,1,6367.0,60.0,7500.0
60053102,0,31,0,1,1,1,0,0,1,0,7430.0,90.0,10000.0
60053244,0,24,0,0,0,1,0,0,1,0,5740.0,45.0,14000.0
60053278,0,27,1,0,0,1,0,0,1,0,4990.0,36.0,7200.0
60053317,0,35,1,1,1,1,0,0,2,1,17640.0,36.0,30000.0
60053344,0,48,1,0,0,1,0,0,1,0,11698.0,156.0,6000.0
60053429,0,30,1,1,1,1,0,0,1,1,21420.0,6.0,24000.0
60053453,0,53,1,0,0,1,0,0,1,0,13191.0,203.0,14000.0
60053475,1,32,1,0,0,1,0,0,1,1,16200.0,36.0,16000.0
60053795,1,32,1,1,1,1,0,0,1,1,6600.0,84.0,14000.0
60053884,0,37,0,1,1,1,0,0,1,0,7490.0,189.0,10000.0
60053983,0,42,1,1,1,1,0,0,1,0,30150.0,48.0,15000.0
60054019,0,28,1,1,1,1,0,0,1,0,15319.0,36.0,12000.0
60054091,0,49,0,3,1,1,0,0,1,1,11725.0,62.0,10000.0
60054164,1,45,1,3,2,1,0,0,1,0,76730.0,14.0,11000.0
60054204,0,51,0,1,0,1,0,0,1,0,23760.0,6.0,8000.0
60054403,0,57,1,0,0,1,0,0,1,0,17842.0,106.0,13000.0
60054473,0,36,1,2,2,1,0,0,1,0,9650.0,36.0,6000.0
60054480,0,41,1,2,2,1,0,0,1,0,6900.0,37.0,6200.0
60054523,0,39,0,2,2,1,0,0,1,0,9004.0,180.0,35000.0
60054524,0,28,1,1,1,1,0,0,1,0,17500.0,77.0,12000.0
60054689,0,38,1,2,2,1,0,0,1,0,15034.0,12.0,12000.0
60055001,0,40,1,2,1,1,0,0,1,0,16990.0,240.0,9600.0
60055030,0,52,1,4,0,1,0,0,1,0,13985.0,40.0,6000.0
60055035,0,44,1,1,1,1,0,0,1,1,4820.0,142.0,17000.0
60055196,0,43,1,0,0,1,0,0,1,0,26650.0,180.0,25000.0
60055202,0,23,0,0,0,1,0,0,1,0,11583.0,5.0,10000.0
60055213,0,58,1,3,0,0,1,0,1,0,17460.0,,6000.0
60055266,0,27,1,0,0,1,0,0,1,0,12950.0,14.0,12000.0
60055339,0,42,1,3,2,1,0,0,1,1,6880.0,5.0,8600.0
60055507,0,34,0,1,1,1,0,0,1,1,16800.0,24.0,20000.0
60055727,0,57,0,1,0,0,1,0,1,0,32100.0,,10000.0
60055920,1,42,1,2,1,1,0,0,1,0,21400.0,240.0,20000.0
60056016,0,33,1,2,2,1,0,0,1,0,6163.0,180.0,5000.0
60056554,0,35,1,2,2,1,0,0,1,1,4504.0,108.0,7000.0
60056649,0,31,1,2,2,1,0,0,1,0,20464.0,96.0,10000.0
60056718,0,29,1,1,1,1,0,0,1,0,3904.3,72.0,10000.0
60056885,0,32,1,1,1,1,0,0,1,0,13009.0,14.0,11000.0
60057014,0,60,1,0,0,0,1,0,1,0,6790.0,,8500.0
60057090,0,55,1,2,0,1,0,0,1,0,17962.0,38.0,9000.0
60057094,0,49,1,2,0,1,0,0,1,0,35770.0,324.0,11000.0
60057316,0,64,0,1,0,1,1,0,1,0,100000.0,120.0,26000.0
60057535,0,52,1,0,0,1,1,0,1,0,19991.0,324.0,23000.0
60057571,0,27,1,1,1,1,0,0,1,1,13590.0,24.0,13000.0
60057644,0,47,0,0,0,1,0,0,1,0,9890.0,6.0,25000.0
60057841,0,45,1,0,0,1,0,0,1,0,20520.0,20.0,12000.0
60057842,1,38,0,1,1,1,0,0,1,0,27880.0,36.0,25000.0
60057995,0,35,0,1,1,1,0,0,1,0,13999.0,41.0,20000.0
60058021,1,47,0,3,0,1,0,0,1,0,17610.0,18.0,7500.0
60058067,0,58,1,2,0,1,0,0,1,1,14850.0,360.0,16000.0
60058069,0,40,1,2,0,1,0,0,1,0,42689.0,72.0,13000.0
60058316,0,55,1,2,0,1,0,0,1,0,12800.0,192.0,6000.0
60058319,0,41,1,2,2,1,0,0,1,0,27000.0,96.0,12000.0
60058363,0,31,1,2,2,1,0,0,1,1,14599.0,156.0,10000.0
60058692,0,56,0,2,0,1,0,0,1,0,21100.0,72.0,12000.0
60058750,0,60,1,5,0,0,1,0,1,0,8543.0,,6200.0
60059261,0,38,1,0,0,1,0,0,1,0,31910.0,36.0,20000.0
60059410,0,26,0,0,0,1,0,0,1,1,11488.0,12.0,15000.0
60059466,0,58,1,1,1,0,1,0,1,0,19700.0,,7000.0
60059482,0,47,1,0,0,1,0,0,1,0,7648.0,84.0,11500.0
60059563,0,56,1,0,0,1,0,0,1,1,24552.0,120.0,13000.0
60059582,0,49,0,2,1,1,0,0,1,0,30590.0,26.0,25000.0
60059697,0,36,0,2,2,1,0,0,1,0,21498.0,168.0,25000.0
60059705,0,45,1,0,0,1,0,0,2,1,5580.0,48.0,10000.0
60059742,0,37,1,3,0,1,0,0,1,1,6460.0,216.0,8600.0
60059765,0,53,0,1,0,1,0,0,1,0,7590.31,108.0,11500.0
60059809,0,43,0,3,1,1,0,0,1,0,4320.0,36.0,12000.0
60059889,0,29,0,1,1,1,0,0,1,0,7180.9,72.0,14000.0
60060034,1,57,1,0,0,1,0,0,1,0,24550.0,84.0,25000.0
60060331,0,60,0,5,0,1,0,0,1,0,4767.0,120.0,8000.0
60060336,1,26,0,0,0,1,0,0,1,0,17622.0,24.0,18000.0
60060468,0,24,1,1,1,1,0,0,1,0,12330.0,8.0,5500.0
60060628,0,44,0,2,1,1,0,0,1,0,26650.0,6.0,15000.0
60060805,0,27,1,1,1,1,0,0,1,0,15210.0,17.0,17000.0
60060877,0,46,1,1,1,1,0,0,1,1,4867.0,94.0,9000.0
60060907,0,35,1,2,2,1,0,0,1,0,22488.0,108.0,20000.0
60060941,0,29,1,0,0,1,0,0,1,0,5755.0,8.0,8000.0
60061050,0,58,1,0,0,0,1,0,1,0,7140.0,,5200.0
60061112,0,40,1,1,1,0,1,0,1,1,9050.0,,7000.0
60061148,0,47,1,1,0,1,0,0,1,0,19790.0,96.0,18000.0
60061269,0,28,0,0,0,1,0,0,1,0,20000.0,30.0,40000.0
60061278,1,47,1,2,0,1,0,0,1,1,7249.0,108.0,15000.0
60061364,0,47,0,1,0,1,0,0,1,1,5430.0,12.0,7000.0
60061438,0,51,1,3,0,1,0,0,1,0,9789.0,14.0,5446.0
60061458,0,42,1,0,0,1,0,0,1,0,5930.0,288.0,20000.0
60061523,0,53,1,0,0,1,1,0,1,0,11590.0,25.0,9000.0
60061629,0,30,0,2,2,1,0,0,1,0,14219.0,96.0,10000.0
60061703,0,57,1,1,0,1,0,0,1,1,15400.0,420.0,12000.0
60061851,0,56,0,2,0,1,0,0,1,0,10248.2,18.0,14000.0
60061919,0,51,1,0,0,1,0,0,1,1,12200.0,22.0,13500.0
60061939,0,38,1,2,2,1,0,0,1,0,34999.0,7.0,20000.0
60062046,0,23,0,0,0,1,0,0,1,0,11250.0,48.0,23000.0
60083007,0,23,0,0,0,1,0,0,1,1,5490.0,4.0,10000.0
60083324,0,51,1,2,0,1,0,0,1,0,12130.0,26.0,5000.0
60083478,0,50,1,1,0,1,0,0,1,0,39980.0,36.0,12000.0
60083503,0,42,1,1,0,1,0,0,1,0,6970.0,124.0,10000.0
60083615,0,30,1,2,2,1,0,0,1,0,24580.0,12.0,15000.0
60083667,0,28,1,1,1,1,0,0,1,0,9158.0,36.0,5500.0
60083776,0,59,1,1,0,1,0,0,1,0,13950.0,108.0,8000.0
60083836,0,47,1,1,0,1,0,0,1,0,24120.0,336.0,15000.0
60084438,1,42,1,0,0,1,0,0,1,0,11669.0,15.0,12000.0
60084480,0,50,1,0,0,1,0,0,1,1,15033.0,60.0,15000.0
60084562,0,33,1,2,2,1,0,0,1,0,10980.0,48.0,8000.0
60084653,0,41,1,2,2,1,0,0,1,0,17538.0,132.0,20000.0
60084780,0,42,1,3,3,1,0,0,1,0,3359.0,12.0,5000.0
60084802,0,55,1,3,1,1,0,0,1,0,9620.0,264.0,9000.0
60084848,0,59,1,3,0,0,1,0,2,0,12750.0,,5000.0
60085121,0,40,0,1,1,1,0,0,1,0,21021.9,6.0,15000.0
60085546,0,52,1,2,0,1,0,0,1,0,28208.0,24.0,20000.0
60085694,0,59,1,0,0,1,0,0,1,0,77000.0,288.0,21000.0
60085711,0,48,1,1,0,1,0,0,1,0,12209.5,144.0,15000.0
60085742,0,48,0,2,0,1,0,0,1,0,13891.5,180.0,8000.0
60086147,0,29,0,1,1,1,0,0,1,0,3720.0,60.0,7000.0
60086281,0,40,1,1,1,1,0,0,1,1,6116.0,51.0,15000.0
60086724,0,42,1,2,1,1,0,0,1,1,22756.0,12.0,10000.0
60086804,0,58,1,0,0,0,1,0,1,0,11286.0,,5000.0
60086820,0,63,1,1,0,0,1,0,1,0,22000.0,,6000.0
60086881,0,41,0,1,1,1,0,0,1,0,18880.0,12.0,9000.0
60086903,0,36,1,2,2,1,0,0,1,0,7709.0,36.0,20000.0
60087152,0,36,1,1,1,1,0,0,1,0,4420.0,24.0,10000.0
60087505,0,59,0,1,0,1,1,0,1,0,8780.0,384.0,10000.0
60087605,0,25,0,1,1,1,0,0,1,0,6883.0,24.0,19500.0
60087666,0,56,1,1,1,0,1,0,1,0,6620.0,,5000.0
60087678,0,38,1,0,0,1,0,0,1,0,12835.0,60.0,10000.0
60087894,0,32,0,0,0,1,0,0,1,1,14300.0,24.0,23000.0
60087960,0,35,1,1,1,1,0,0,1,0,28790.0,24.0,16000.0
60087981,0,55,1,1,0,0,1,0,1,0,13400.0,,7000.0
60087999,0,56,1,4,0,0,1,0,1,0,8910.0,,4000.0
60088160,0,51,0,2,0,1,0,0,1,0,8730.0,72.0,9000.0
60088311,0,32,0,2,2,1,0,0,1,0,3510.0,12.0,17000.0
60088378,0,23,1,0,0,1,0,0,1,0,11200.0,36.0,13000.0
60088704,0,29,0,1,1,1,0,0,1,0,35700.0,60.0,12000.0
60088798,1,55,1,2,0,1,0,1,1,0,87880.0,25.0,51000.0
60089057,0,51,0,2,0,1,0,0,1,0,13250.0,18.0,20000.0
60089140,0,22,0,0,0,1,0,0,1,0,3760.0,7.0,10000.0
60089254,0,57,0,0,0,1,0,0,1,0,11620.0,132.0,10000.0
60089289,0,40,0,1,0,1,0,0,1,0,12100.0,24.0,10000.0
60089448,0,50,1,3,1,1,0,0,1,0,20753.0,396.0,10000.0
60089684,0,63,1,0,0,0,1,0,1,0,24650.0,,5600.0
60089889,0,49,0,1,0,1,0,0,1,0,9300.0,11.0,15000.0
60089924,0,62,1,2,0,1,1,0,1,0,11680.0,240.0,7000.0
60090169,0,41,1,2,0,1,0,0,1,1,9990.0,300.0,11000.0
60090170,0,27,1,0,0,1,0,1,1,1,19301.0,7.0,25000.0
60090269,0,30,0,1,1,1,0,0,1,0,16065.0,72.0,15000.0
60090525,0,37,0,2,2,1,0,0,1,0,28338.0,10.0,25000.0
60090676,0,37,0,2,2,1,0,0,1,0,13785.0,84.0,45000.0
60090738,1,33,1,3,3,1,0,0,1,0,14724.0,120.0,8000.0
60090981,0,35,0,2,2,1,0,0,1,0,5773.0,24.0,12000.0
60091133,0,23,0,0,0,1,0,0,1,1,6100.0,6.0,10500.0
60091164,1,30,1,2,2,1,0,0,1,0,10428.0,144.0,12000.0
60091172,0,53,1,3,0,1,0,0,1,0,13615.0,180.0,8000.0
60091182,1,35,0,0,0,1,0,0,1,0,26890.0,60.0,15000.0
60091680,0,24,0,0,0,1,0,0,1,0,3000.0,36.0,6000.0
60091694,0,37,1,2,2,1,0,0,1,0,16975.0,192.0,9000.0
60091695,0,38,1,2,2,1,0,0,1,1,5500.0,60.0,10000.0
60091740,0,43,0,1,1,1,0,0,1,0,20980.0,84.0,23000.0
60091842,0,33,0,1,1,1,0,0,1,0,6672.0,72.0,15000.0
60091889,1,33,0,1,1,1,0,0,1,0,7488.0,12.0,9000.0
60091920,0,55,0,0,0,1,0,0,1,0,9809.0,36.0,40000.0
60091924,0,28,0,1,2,1,0,0,1,0,10528.3,18.0,30000.0
60091946,0,53,1,2,1,1,1,0,1,0,82700.9,348.0,28000.0
60092264,0,39,1,2,1,1,0,0,1,0,9450.0,180.0,18000.0
60092462,0,53,0,2,0,1,0,0,1,0,12400.0,12.0,8000.0
60092797,0,52,0,0,0,1,0,0,1,0,14521.0,1.0,15400.0
60093052,0,62,1,0,0,0,1,0,1,0,5409.0,,5000.0
60093098,0,25,0,1,1,1,0,0,1,0,13699.0,36.0,14000.0
60093109,0,39,1,0,0,1,0,0,1,0,13302.0,60.0,18000.0
60093245,0,27,0,1,1,1,0,0,1,0,10361.0,10.0,14000.0
60093273,0,30,1,0,0,1,0,0,1,0,5859.0,6.0,5000.0
60093670,0,22,0,0,0,1,0,0,1,0,15914.0,8.0,10000.0
60093762,0,25,0,0,0,1,0,0,1,0,12100.0,20.0,7000.0
60093838,0,53,0,0,0,1,0,0,1,1,14300.0,20.0,12000.0
60093932,0,26,0,0,0,1,0,0,1,0,15870.0,36.0,12000.0
60094030,0,46,0,1,1,1,0,0,1,0,32348.0,108.0,15000.0
60094119,0,44,1,1,0,1,0,0,1,0,13265.0,36.0,10000.0
60094187,0,30,1,0,0,1,0,0,1,0,15000.0,72.0,23000.0
60094218,0,43,1,2,1,1,0,0,1,0,44000.0,36.0,12000.0
60094231,0,28,1,1,1,1,0,0,1,0,4400.0,60.0,6000.0
60094540,0,40,1,2,2,1,0,0,1,0,5160.0,39.0,16000.0
60094600,0,57,1,3,1,0,1,0,1,0,16440.0,,3500.0
60094906,0,56,1,1,0,1,1,0,1,0,22293.0,204.0,15000.0
60095258,1,43,0,2,2,1,0,1,1,0,96860.0,60.0,35000.0
60095324,0,59,1,0,0,0,1,0,1,0,14765.0,,5800.0
60095348,0,31,0,1,1,1,0,0,1,1,9680.0,84.0,9000.0
60095690,0,52,1,1,1,1,0,0,1,0,9080.0,44.0,20000.0
60095793,0,34,1,1,1,1,0,0,1,0,20768.0,36.0,11000.0
60095800,0,34,1,2,2,1,0,0,1,0,10530.0,180.0,10000.0
60095879,1,42,0,3,3,1,0,0,1,0,4789.92,24.0,25000.0
60095919,0,37,0,2,2,1,0,0,1,1,7100.0,12.0,15000.0
60095959,0,39,0,3,3,1,0,0,1,0,15480.0,4.0,25000.0
60095996,1,50,1,1,0,1,0,0,1,0,19591.36,36.0,12000.0
60096354,0,33,1,0,0,1,0,0,1,0,26315.0,96.0,28000.0
60096454,0,54,1,2,0,1,0,0,1,0,20317.0,36.0,6200.0
60096578,0,32,1,0,0,1,0,0,1,1,18130.0,96.0,20000.0
60096719,0,62,1,0,0,0,1,0,1,0,18200.0,,10000.0
60096783,0,42,1,2,2,1,0,0,1,0,6834.0,12.0,14000.0
60096935,0,35,0,2,2,1,0,1,1,0,90000.0,59.0,29000.0
60097017,0,40,1,2,0,1,0,0,1,0,29500.0,38.0,7600.0
60097094,0,27,1,2,2,1,0,0,1,0,18900.0,36.0,8000.0
60097114,0,38,0,2,2,1,0,0,1,0,8650.0,36.0,20000.0
60097303,0,44,1,0,0,1,0,0,1,0,14100.0,36.0,8000.0
60097305,0,48,1,0,0,1,0,0,1,0,15400.0,72.0,18000.0
60097360,0,40,1,1,1,1,0,0,1,0,36194.0,240.0,20000.0
60097445,0,57,1,2,0,0,1,0,1,0,23735.0,,8000.0
60097523,0,52,1,1,0,0,1,0,1,0,15518.0,,7300.0
60097675,0,54,1,2,0,0,1,0,1,0,14661.0,,5000.0
60097915,0,31,1,1,1,1,0,0,1,0,4879.0,26.0,10000.0
60098007,0,55,1,2,1,1,0,0,1,0,14000.0,38.0,7800.0
60098048,1,44,1,0,0,1,0,0,1,0,6130.0,216.0,10000.0
60098192,0,37,1,1,1,1,0,0,1,0,6103.0,120.0,10000.0
60098221,0,43,0,1,0,1,0,0,1,0,7000.0,12.0,5000.0
60098292,0,24,0,2,3,1,0,0,1,0,10169.0,18.0,15000.0
60098316,0,38,1,1,1,1,0,0,1,0,18881.0,108.0,12000.0
60098380,0,42,1,2,2,1,0,0,1,0,23320.0,48.0,11000.0
60098419,0,58,1,0,0,0,1,0,1,0,14000.0,,10000.0
60098463,0,34,0,1,1,1,0,0,1,0,14290.0,156.0,26000.0
60098470,0,64,1,0,0,1,0,0,1,1,6830.0,252.0,12000.0
